morphemes	target	prediction	target_canon	prediction_canon
ne_ku_nga_sebent_i	AdvPre_BPre15_NegPre_VRoot_VerbTerm	AdvPre_BPre15_NegPre_VRoot_VerbTerm	AdvPre_BPre15_NegPre_VRoot_VerbTerm	AdvPre_OC15_NegPre_VRoot_VerbTerm
ka_hle	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
loku_vam_ile	RelConc15_VRoot_Perf	RelConc15_VRoot_Perf	RelConc15_VRoot_Perf	RelConc15_VRoot_Perf
e_mu_sebenti_ini	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf
wa_hulumende	PossConc1_NStem	PossConc3_NStem	PossConc1_NStem	PossConc3_NStem
na_ku_bo_hulumende	AdvPre_LocPre_BPre2a_NStem	AdvPre_BPre15_BPre2a_NStem	AdvPre_LocPre_BPre2a_NStem	AdvPre_LocPre_BPre2a_NStem
ba_s_e_li_khaya	PossConc14_PreLoc-s_LocPre_BPre5_NStem	PossConc2_PreLoc-s_LocPre_BPre5_NStem	PossConc14_PreLoc-s_LocPre_BPre5_NStem	PossConc14_PreLoc-s_LocPre_BPre5_NStem
.	Punc	Punc	Punc	Punc
sebent_is_a	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm
lu_hlu	BPre11_NStem	BPre11_NStem	BPre11_NStem	BPre11_NStem
lwa_si_cinisekiso	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem
e_ku_coc_is_an_eni	LocPre_BPre15_VRoot_CausExt_RecipExt_LocSuf	LocPre_BPre15_VRoot_CausExt_RecipExt_LocSuf	LocPre_BPre15_VRoot_CausExt_RecipExt_LocSuf	LocPre_OC15_VRoot_CausExt_RecipExt_VerbTerm_LocSuf
loku_vulek_ile	RelConc15_VRoot_Perf	RelConc15_VRoot_Perf	RelConc15_VRoot_Perf	RelConc15_VRoot_NeutExt_Perf
li_mayela_na	BPre5_NStem_DimSuf	BPre5_NStem_DimSuf	BPre5_NStem_DimSuf	Adv
na_ma_zinga	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem
a_in_philo	PossConc6_BPre9_NStem	PossConc6_BPre9_NStem	PossConc6_BPre9_NStem	PossConc6_BPre9_NStem
a_li_cembu	PossConc6_BPre5_NStem	PossConc6_BPre5_NStem	PossConc6_BPre5_NStem	PossConc6_BPre5_NStem
.	Punc	Punc	Punc	Punc
rekhoda	NStem	NStem	NStem	VRoot_VerbTerm
tin_phendvulo	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
.	Punc	Punc	Punc	Punc
lesi_bonelo	RelConc7_NStem	RelConc7_NStem	RelConc7_NStem	RelConc7_NStem
sa_lu_hlu	PossConc7_BPre11_NStem	PossConc7_BPre11_NStem	PossConc7_BPre11_NStem	PossConc7_BPre11_NStem
lwa_si_cinisekiso	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem
tin_phahla	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
si_nga_ku_sit_a	SC1pp_Pot_OC2ps_VRoot_VerbTerm	SC1pp_Pot_OC15_VRoot_VerbTerm	SC1pp_Pot_OC2ps_VRoot_VerbTerm	SC1pp_Pot_OC15_VRoot_VerbTerm
ku_lo_m_sebenti	LocPre_Dem3_Pos1_BPre3_NStem	LocPre_Pos1_BPre3	LocPre_Dem3_Pos1_BPre3_NStem	LocPre_Pos1_BPre3
ku_cinisek_is_a	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm
kutsi	Conj	Conj	Conj	Conj
u_na_yo	SC3_AdvPre_PronStem9	SC2ps_AdvPre_PronStem9	SC3_AdvPre_PronStem9	BPre2ps_AdvPre_PronStem9
yo_nkhe	QuantConc4_QuantStem	QuantConc4_QuantStem	QuantConc4_QuantStem	QuantConc4_QuantStem
i_mi_niningwane	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
lo_yi_dzing_a_ko	RelConc1_OC4_VRoot_VerbTerm_RelSuf	RelConc1_OC4_VRoot_VerbTerm_RelSuf	RelConc1_OC4_VRoot_VerbTerm_RelSuf	RelConc1_OC4_VRoot_VerbTerm_RelSuf
.	Punc	Punc	Punc	Punc
u_finyelel_e	SC2ps_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC2ps_VRoot_VerbTerm	SC3_VRoot_ApplExt_VerbTerm
njani	Adv	Adv	Adv	Adv
e_mu_gomo_ini	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf
wa_ku_khwesh_is_a	PossConc3_OC15_VRoot_CausExt_VerbTerm	PossConc3_OC15_VRoot_CausExt_VerbTerm	PossConc3_OC15_VRoot_CausExt_VerbTerm	PossConc3_OC15_VRoot_CausExt_VerbTerm
u_mu_lingani	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem
wa_kho	PossConc1_PronStem2ps	PossConc3_PronStem1	PossConc1_PronStem2ps	PossConc1_PronStem15
?	Punc	Punc	Punc	Punc
si_gaba	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
2	Num	Num	Num	Num
si_cala	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
nga_ku_hlatiy_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
kanye	Conj	Adv	Conj	Conj
na_ku_hlangan_is_a	AdvPre_OC15_VRoot_CausExt_VerbTerm	AdvPre_OC15_VRoot_CausExt_VerbTerm	AdvPre_OC15_VRoot_CausExt_VerbTerm	AdvPre_OC15_VRoot_CausExt_VerbTerm
i_mi_niningwane	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
le_gcogc_w_e	RelConc4_VRoot_PassExt_VerbTerm	RelConc4_VRoot_PassExt_VerbTerm	RelConc4_VRoot_PassExt_VerbTerm	RelConc4_VRoot_PassExt_VerbTerm
ku_le_mi_sebenti	LocPre_Dem4_Pos1_BPre4_NStem	LocPre_Pos1_BPre4	LocPre_Dem4_Pos1_BPre4_NStem	LocPre_Pos1_BPre4
ya_ku_hlel_ek_a	PossConc4_BPre15_VRoot_NPas_VerbTerm	PossConc4_BPre15_VRoot_NPas_VerbTerm	PossConc4_BPre15_VRoot_NPas_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm
nga_li_balave	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem
,	Punc	Punc	Punc	Punc
ya_ku_gabanc_a	PossConc4_BPre15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm	PossConc4_BPre15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm
,	Punc	Punc	Punc	Punc
ku_m_ncamulajucu	LocPre_BPre3_NStem	LocPre_BPre3_NStem	LocPre_BPre3_NStem	BPre15_NStem
wa_si_khatsi	PossConc3_BPre7_NStem	PossConc3_BPre7_NStem	PossConc3_BPre7_NStem	PossConc3_BPre7_NStem
kanye	Conj	Conj	Conj	Adv
na_mi_khuba	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem
ya_si_khatsi-dze	PossConc4_BPre7_NStem	PossConc4_BPre7_NStem	PossConc4_BPre7_NStem	PossConc9_BPre7_NStem_NStem
.	Punc	Punc	Punc	Punc
niket_a	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm
i_mi_tfwalo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ya_ku_bhal_w_a	PossConc4_OC15_VRoot_PassExt_VerbTerm	PossConc9_OC15_VRoot_PassExt_VerbTerm	PossConc4_OC15_VRoot_PassExt_VerbTerm	PossConc9_OC15_VRoot_PassExt_VerbTerm
kwa_ti_ncenye	PossConc15_NPre10_NStem	PossConc15_NPre10_NStem	PossConc15_NPre10_NStem	PossConc15_NPre10_NStem
leti_tsite	RelConc10_RelStem	RelConc10_RelStem	RelConc10_RelStem	RelConc10_RelStem
.	Punc	Punc	Punc	Punc
loku	RelConc15		RelConc15	
ku_kwent_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_OC15_VRoot_VerbTerm
ncono_ku_ent_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
ncono	Adv	NStem	Adv	NStem
bu_nikati	BPre14_NStem	BPre14_NStem	BPre14_NStem	BPre14_NStem
futsi	Conj	Conj	Conj	Conj
ku_cinisek_is_a	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm
ku_cedz_el_w_a	BPre15_VRoot_ApplExt_PassExt_VerbTerm	BPre15_VRoot_ApplExt_PassExt_VerbTerm	BPre15_VRoot_ApplExt_PassExt_VerbTerm	BPre15_VRoot_ApplExt_PassExt_VerbTerm
nga_loku_fan_el_ek_ile	AdvPre_RelConc15_VRoot_ApplExt_NeutExt_Perf	AdvPre_RelConc15_VRoot_ApplExt_NeutExt_Perf	AdvPre_RelConc15_VRoot_ApplExt_NeutExt_Perf	AdvPre_RelConc15_VRoot_ApplExt_NeutExt_Perf
kwe_m_sebenti	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem
.	Punc	Punc	Punc	Punc
bo_bani	BPre2_Interrog	BPre2a_Interrog	BPre2_Interrog	BPre2a_Interrog
laba_yi_tfol_a_ko	RelConc2_OC9_VRoot_VerbTerm_RelSuf	RelConc2_OC9_VRoot_VerbTerm_RelSuf	RelConc2_OC9_VRoot_VerbTerm_RelSuf	RelConc2_OC9_VRoot_VerbTerm_RelSuf
leti_n_sita	RelConc10_BPre9_NStem	RelConc10_BPre9_NStem	RelConc10_BPre9_NStem	RelConc10_BPre9_NStem
ta_ma_komidi	PossConc10_BPre6_NStem	PossConc6_BPre6_NStem	PossConc10_BPre6_NStem	PossConc6_NPrePre6_BPre6_NStem
e_ma_wadi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
njenge	Adv	Adv	Adv	Adv
kwa_ku_hamb_a	PossConc15_BPre15_VRoot_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm
?	Punc	Punc	Punc	Punc
bo_n_gcondvomshini	BPre2a_BPre9_NStem	BPre2a_BPre9_NStem	BPre2a_BPre9_NStem	BPre2a_NStem
?	Punc	Punc	Punc	Punc
tin_cingo	NPre10_NStem	BPre10_NStem	NPre10_NStem	BPre10_NStem
?	Punc	Punc	Punc	Punc
ku_tsints_an_a	BPre15_VRoot_RecipExt_VerbTerm	BPre15_VRoot_RecipExt_VerbTerm	BPre15_VRoot_RecipExt_VerbTerm	BPre15_VRoot_RecipExt_VerbTerm
na_ba_holi	AdvPre_BPre2_NStem	AdvPre_BPre2_NStem	AdvPre_BPre2_NStem	AdvPre_BPre2_NStem
ba_politiki	PossConc2_NStem	BPre2_NStem	PossConc2_NStem	BPre2_NStem
?	Punc	Punc	Punc	Punc
ku_tsints_an_a	BPre15_VRoot_RecipExt_VerbTerm	BPre15_VRoot_RecipExt_VerbTerm	BPre15_VRoot_RecipExt_VerbTerm	BPre15_VRoot_RecipExt_VerbTerm
na_ba_m_sakato	AdvPre_PossConc3_BPre3_NStem	AdvPre_BPre2_BPre3_NStem	AdvPre_PossConc3_BPre3_NStem	AdvPre_BPre2_BPre3_NStem
?	Punc	Punc	Punc	Punc
e_ku_hlatiy_a_ini	LocPre_OC15_VRoot_VerbTerm_LocSuf	LocPre_OC15_VRoot_VerbTerm_LocSuf	LocPre_OC15_VRoot_VerbTerm_LocSuf	LocPre_OC15_VRoot_VerbTerm_LocSuf
kwa_tin_nombolo	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem
e_ma_statistics	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_ya_setjentis_w_a	SC6_Pres_VRoot_PassExt_VerbTerm	SC6_Pres_VRoot_PassExt_VerbTerm	SC6_Pres_VRoot_PassExt_VerbTerm	SC6_Pres_VRoot_PassExt_VerbTerm
e_ku_finyet_a_ini	LocPre_OC15_VRoot_VerbTerm_LocSuf	LocPre_OC15_VRoot_VerbTerm_LocSuf	LocPre_OC15_VRoot_VerbTerm_LocSuf	LocPre_OC15_VRoot_VerbTerm_LocSuf
i_datha	NPre9_NStem	NPre9_NStem	NPre9_NStem	NPre9_NStem
na_s_e_ku_khomb_is_a_ini	AdvPre_PreLoc-s_LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	AdvPre_PreLoc-s_LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	AdvPre_PreLoc-s_LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	AdvPre_PreLoc-s_LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf
bu_dlelwane	BPre14_NStem	BPre14_NStem	BPre14_NStem	BPre14_NStem
,	Punc	Punc	Punc	Punc
ku_sebent_is_w_a	SC15_VRoot_CausExt_PassExt_VerbTerm	BPre15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	BPre15_VRoot_CausExt_PassExt_VerbTerm
i_n_dlela	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ya_ku_cabang_a	PossConc9_OC15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm
le_deductive	RelConc9_Foreign	RelConc9_Foreign	RelConc9_Foreign	RelConc9_Foreign
.	Punc	Punc	Punc	Punc
e_ku_hlatiy_a_ini	LocPre_OC15_VRoot_VerbTerm_LocSuf	LocPre_OC15_VRoot_VerbTerm_LocSuf	LocPre_OC15_VRoot_VerbTerm_LocSuf	LocPre_OC15_VRoot_VerbTerm_LocSuf
i_datha	NPre9_NStem	NPre9_NStem	NPre9_NStem	NPre9_NStem
ya_lu_ati	PossConc9_BPre11_NStem	PossConc9_BPre11_NStem	PossConc9_BPre11_NStem	PossConc9_BPre11_NStem
lwa_tin_phawu	PossConc11_NPre10_NStem	PossConc11_NPre10_NStem	PossConc11_NPre10_NStem	PossConc11_NPre10_NStem
ku_setjentis_w_a	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
ku_cabang_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
loku_inductive	RelConc15_Foreign	RelConc15_Foreign	RelConc15_Foreign	RelConc15_Foreign
.	Punc	Punc	Punc	Punc
inductive	Foreign	Foreign	Foreign	NPre9_Foreign
u_chaz_a	SC9_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC3_VRoot_VerbTerm
ku_cabang_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
loku_suk_a	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm
e_in_tfo_ini	LocPre_NPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf
le_condz_ile	RelConc9_VRoot_Perf	RelConc9_VRoot_Perf	RelConc9_VRoot_Perf	RelConc9_VRoot_Perf
ku_y_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
e_ku_khulum_eni	LocPre_BPre15_VRoot_LocSuf	LocPre_BPre15_VRoot_LocSuf	LocPre_BPre15_VRoot_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf
nga_li_nyenti	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem
-	Punc	Punc	Punc	Punc
nga_lama_nye	AdvPre_AdjPref6_AdjStem	AdvPre_AdjPref6_AdjStem	AdvPre_AdjPref6_AdjStem	AdvPre_AdjPref6_AdjStem
e_ma_gama	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
,	Punc	Punc	Punc	Punc
ku_sh_o	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	BPre15_NStem
ku_suk_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
ku_loku_bon_a_ko	LocPre_RelConc15_VRoot_VerbTerm_RelSuf	LocPre_RelConc15_VRoot_VerbTerm_RelSuf	LocPre_RelConc15_VRoot_VerbTerm_RelSuf	LocPre_RelConc15_VRoot_VerbTerm_RelSuf
u_y_e	SC2ps_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2ps_VRoot_VerbTerm	SC2ps_VRoot_VerbTerm
esi_phetfo_ini	RelConc7_NStem_LocSuf	RelConc7_NStem_LocSuf	RelConc7_NStem_LocSuf	LocPre_BPre7_NStem_LocSuf
lesi_khulum_a	RelConc7_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm
nga_li_nyenti	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem
.	Punc	Punc	Punc	Punc
tin_dleko	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
ta_ku_ti_bandzakany_a	PossConc10_OC15_ReflPre_VRoot_VerbTerm	PossConc8_OC15_ReflPre_VRoot_VerbTerm	PossConc10_OC15_ReflPre_VRoot_VerbTerm	PossConc8_OC15_ReflPre_VRoot_VerbTerm
-	Punc	Punc	Punc	Punc
loku	Dem15_Pos1		Dem15_Pos1	
ku_fak_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
e_khatsi	LocPre_Adv	LocPre_Adv	LocPre_Adv	LocPre_Adv
ba_sebenti	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
,	Punc	Punc	Punc	Punc
si_khatsi	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
ne_ti_mali	AdvPre_NPre10_NStem	AdvPre_NPre10_NStem	AdvPre_NPre10_NStem	AdvPre_BPre10_NStem
.	Punc	Punc	Punc	Punc
ku_bamb_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
i_mi_hlangano	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
njalo	Adv	Adv	Adv	Adv
,	Punc	Punc	Punc	Punc
ku_ent_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
i_mi_tamo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ya_ku_hlangan_a	PossConc4_OC15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm	PossConc4_OC15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm
na_laba_m_el_e	AdvPre_RelConc2_VRoot_ApplExt_VerbTerm	AdvPre_RelConc2_VRoot_ApplExt_VerbTerm	AdvPre_RelConc2_VRoot_ApplExt_VerbTerm	AdvPre_RelConc2_VRoot_VerbTerm
u_mu_mango	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
kanye	Conj	Conj	Conj	Conj
na_ku_khulum_is_an_a	AdvPre_OC15_VRoot_CausExt_RecipExt_VerbTerm	AdvPre_OC15_VRoot_CausExt_RecipExt_VerbTerm	AdvPre_OC15_VRoot_CausExt_RecipExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_RecipExt_VerbTerm
na_e_ma_lunga	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem
khona	Adv	Adv	Adv	Adv
ku_tewu_lalel_w_a	SC15_Fut_VRoot_PassExt_VerbTerm	SC15_Fut_VRoot_PassExt_VerbTerm	SC15_Fut_VRoot_PassExt_VerbTerm	SC15_Fut_VRoot_PassExt_VerbTerm
ti_dzingo	BPre8_NStem	BPre8_NStem	BPre8_NStem	BPre8_NStem
na_tin_dzaba	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem
leti_tsints_a	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm
u_mu_mango	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
ku_tsats_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
si_khatsi	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
.	Punc	Punc	Punc	Punc
li_nyenti	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem
la_e_ma_lunga	PossConc5_NPrePre6_BPre6_NStem	PossConc5_NPrePre6_BPre6_NStem	PossConc5_NPrePre6_BPre6_NStem	PossConc5_BPre6_NStem
a_ma_komidi	PossConc6_BPre6_NStem	PossConc6_BPre6_NStem	PossConc6_BPre6_NStem	NPrePre6_BPre6_NStem
a_ma_wadi	PossConc6_BPre6_NStem	PossConc6_BPre6_NStem	PossConc6_BPre6_NStem	NPrePre6_BPre6_NStem
kanye	Conj	Conj	Conj	Conj
na_ma_khansela	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem
e_si_khatsi_ini	LocPre_BPre7_NStem_LocSuf	LocPre_BPre7_NStem_LocSuf	LocPre_BPre7_NStem_LocSuf	LocPre_BPre7_NStem_LocSuf
e_si_khatsi_ini	LocPre_BPre7_NStem_LocSuf	LocPre_BPre7_NStem_LocSuf	LocPre_BPre7_NStem_LocSuf	LocPre_BPre7_NStem_LocSuf
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
ba_ent_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm
si_khatsi	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
nga_muva	CopPre_NStem	AdvPre_Adv	CopPre_NStem	AdvPre_Adv
kwa_e_ma_awa	PossConc15_NPrePre6_BPre6_NStem	PossConc15_NPrePre6_BPre6_NStem	PossConc15_NPrePre6_BPre6_NStem	PossConc15_NPrePre6_BPre6_NStem
a_ku_sebent_a	PossConc6_OC15_VRoot_VerbTerm	PossConc6_OC15_VRoot_VerbTerm	PossConc6_OC15_VRoot_VerbTerm	LocPre_BPre15_VRoot_VerbTerm
la_ta_yelek_ile	PossConc5_Fut_VRoot_Perf	PossConc5_Fut_VRoot_Perf	PossConc5_Fut_VRoot_Perf	RelConc6_VRoot_NeutExt_Perf
.	Punc	Punc	Punc	Punc
e_ma_lunga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
e_ma_komidi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_ma_wadi	PossConc6_BPre6_NStem	PossConc6_BPre6_NStem	PossConc6_BPre6_NStem	NPrePre6_BPre6_NStem
ku_nga_ent_ek_a	SC15_Pot_VRoot_NPas_VerbTerm	SC15_Pot_VRoot_NPas_VerbTerm	SC15_Pot_VRoot_NPas_VerbTerm	SC15_Pot_VRoot_NPas_VerbTerm
ba_dzing_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm
ku_buk_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
ku_fak_w_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm
kwa_tin_hlelo	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem
leti_finyelel_a	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm
e_u_mu_mango_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf
e_lu_hlelo_ini	LocPre_BPre11_NStem_LocSuf	LocPre_BPre11_NStem_LocSuf	LocPre_BPre11_NStem_LocSuf	LocPre_BPre11_NStem_LocSuf
lwa_ku_tfutfuk_is_a	PossConc11_OC15_VRoot_CausExt_VerbTerm	PossConc11_OC15_VRoot_CausExt_VerbTerm	PossConc11_OC15_VRoot_CausExt_VerbTerm	PossConc11_OC15_VRoot_CausExt_VerbTerm
lolu_bumban_ile	RelConc11_VRoot_Perf	RelConc11_VRoot_Perf	RelConc11_VRoot_Perf	RelConc11_VRoot_RecipExt_Perf
nobe	Conj	Conj	Conj	Conj
ku_lemi_nye	LocPre_AdjPref4_AdjStem	LocPre_AdjPref4_AdjStem	LocPre_AdjPref4_AdjStem	LocPre_AdjPref4_AdjStem
i_mi_combelelotimali	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
.	Punc	Punc	Punc	Punc
