morphemes	target	prediction
,	Punc	Punc
ba_<?unk?>	PossConc2a_NStem	AuxVStem_NStem
,	Punc	Punc
ba_<?unk?>	BPre2_NStem	AuxVStem_NStem
,	Punc	Punc
ba_luleki	BPre2_NStem	AuxVStem_NStem
be_<?unk?>	PossConc2_NStem	AuxVStem_NStem
njalo	Adv	Adv
njalo	Adv	Adv
njalo	Adv	Adv
.	Punc	Punc
nga_i_li_tulu	AdvPre_NPrePre5_BPre5_NStem	AdvPre_VerbTerm_BPre5_NStem
lwa_loko	PossConc11_NStem	PossConc11_Dem15
,	Punc	Punc
likhono	NStem	NStem
leku_phats_a	RelConc15_VRoot_VerbTerm	RelConc15_Adv_VerbTerm
leti_sebenti	RelConc8_NStem	Dem10_NStem
leti_s_e_tulu	RelConc10_PreLoc-s_LocPre_Adv	Dem10_PossConc7_VerbTerm_NStem
leti_sebent_a	RelConc10_VRoot_VerbTerm	Dem10_VRoot_VerbTerm
e_in_hlangano_ini	LocPre_BPre9_NStem_LocSuf	VerbTerm_NPre9_NStem_LocSuf
le_<?unk?>_ek_ile	PossConc5_VRoot_NeutExt_Perf	RelConc4_NStem_NPas_Perf
,	Punc	Punc
esi_ma_ini	RelConc7_NStem_LocSuf	RelConc7_BPre6_LocSuf
<?unk?>	NStem	NStem
ne_<?unk?>	AdvPre_NStem	Ideoph_NStem
ku_dzing_a	SC15_VRoot_VerbTerm	LocPre_Num_VerbTerm
ku_nak_w_a	BPre15_VRoot_PassExt_VerbTerm	LocPre_NStem_CopPre_VerbTerm
loku_khulu	AdjPref15_AdjStem	Dem15_AdjStem
.	Punc	Punc
kute	Conj	Conj
ku_sonjulul_w_e	SC15_VRoot_PassExt_VerbTerm	LocPre_Conj_CopPre_VerbTerm
ku_b_a_te	BPre15_VRoot_VerbTerm_NegPre	LocPre_Foreign_VerbTerm_PossConc8
nga_lo_kw_enel_e	AdvPre_Dem1_BPre15_VRoot_VerbTerm	AdvPre_PronStem5_Num_NStem_VerbTerm
kwa_e_ma_khono	PossConc15_NPrePre6_BPre6_NStem	PossConc15_VerbTerm_BPre6_NStem
la_cecesh_el_w_e	SC5_VRoot_ApplExt_PassExt_VerbTerm	PossConc5_NStem_ApplExt_CopPre_VerbTerm
ne_we_ku_phats_a	AdvPre_PossConc1_BPre15_VRoot_VerbTerm	Ideoph_PossConc3_LocPre_Adv_VerbTerm
,	Punc	Punc
hulumende	NStem	NStem
ku_mel_e	SC15_VRoot_VerbTerm	LocPre_ProperName_VerbTerm
a_tsats_e	RelConc6_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
u_mu_bono	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
wa_i_si_khatsi	PossConc1_NPrePre7_BPre7_NStem	PossConc3_VerbTerm_BPre7_Adv
lesi_dze	AdjPref7_AdjStem	Dem7_AdjStem
we_ku_tfutfuk_is_a	PossConc3_BPre15_VRoot_CausExt_VerbTerm	PossConc3_LocPre_Conj_CausExt_VerbTerm
e_ma_khono	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
la_wa_dzing_a_ko	PossConc5_BPre3_VRoot_VerbTerm_RelSuf	PossConc5_PossConc3_Num_VerbTerm_PronStem15
nge_ku_<?unk?>_a	AdvPre_BPre15_Intrans_VerbTerm	AdvPre_LocPre_NStem_VerbTerm
i_mi_sebenti	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
,	Punc	Punc
ku_fundz_is_a	BPre15_VRoot_CausExt_VerbTerm	LocPre_NStem_CausExt_VerbTerm
kanye	Adv	Conj
ne_bu_dlelwane	AdvPre_BPre14_NStem	Ideoph_BPre14_NStem
lobu_<?unk?>	RelConc14_NStem	RelConc14_NStem
na_ma_nyuvesi	AdvPre_BPre6_NStem	AdvPre_BPre6_Conj
ne_ti_<?unk?>	AdvPre_BPre8_NStem	Ideoph_BPre8_NStem
ku_phats_a	BPre15_VRoot_VerbTerm	LocPre_Adv_VerbTerm
.	Punc	Punc
lu_hlelo	BPre11_NStem	BPre11_NStem
lu_ba	SC11_AuxVStem	BPre11_AuxVStem
ngu_lolu_tsemb_ek_ile	CopPre_RelConc15_VRoot_NPas_Perf	CopPre_Dem11_Adv_NPas_Perf
njengobe	Adv	Conj
i_n_dlela	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
ye_kwe_tful_w_a	PossConc9_BPre15_VRoot_PassExt_VerbTerm	PossConc4_PossConc15_Num_CopPre_VerbTerm
kwa_lo	PossConc15_PronStem11	PossConc15_PronStem5
i_ne_ku_ent_ek_a	SC9_AdvPre_OC15_VRoot_NPas_VerbTerm	VerbTerm_Ideoph_LocPre_Adv_NPas_VerbTerm
.	Punc	Punc
ku_ne_ngoti	BPre17_AdvPre_NStem	LocPre_Ideoph_NStem
le_n_khulu	PossConc5_BPre9_Adv	RelConc4_BPre9_AdjStem
ya_ku_ts_i	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_LocPre_RelConc4_VerbTerm
lu_hlelo	BPre11_NStem	BPre11_NStem
lwa_in_tfutfuko	PossConc11_NPre9_NStem	PossConc11_NPre9_NStem
lwe_ningizimu	PossConc11_NStem	PossConc11_NStem
Afrika	ProperName	ProperName
lu_nga_<?unk?>	BPre11_AdvPre_NStem	BPre11_AdvPre_NStem
ngoba	Adv	Conj
hulumende	NStem	NStem
aka_khon_i	NegPre_VRoot_VerbTerm	NStem_NStem_VerbTerm
ku_lu_e_tful_a	SC15_OC11_LocPre_VRoot_VerbTerm	LocPre_BPre11_VerbTerm_Num_VerbTerm
.	Punc	Punc
i_khomishini	NPrePre4_NStem	VerbTerm_NStem
i_ent_a	SC9_VRoot_VerbTerm	VerbTerm_Adv_VerbTerm
ti_phakamiso	BPre8_NStem	BPre8_NStem
te_ku_hlel_w_a	PossConc8_BPre15_VRoot_PassExt_VerbTerm	PossConc8_LocPre_NStem_CopPre_VerbTerm
ka_bu_sha	AdvPre_BPre14_AdjStem	AdvPre_BPre14_Adv
kwe_ti_khungo	PossConc15_BPre8_NStem	PossConc15_BPre8_NStem
kute	Conj	Conj
ku_lung_is_w_e	SC15_VRoot_CausExt_PassExt_VerbTerm	LocPre_Conj_CausExt_CopPre_VerbTerm
ku_nga_lingan_i	BPre15_NegPre_VRoot_VerbTerm	LocPre_AdvPre_Abbr_VerbTerm
kanye	Adv	Conj
ne_ku_nga_sebent_i	AdvPre_BPre15_NegPre_VRoot_VerbTerm	Ideoph_LocPre_AdvPre_VRoot_VerbTerm
ka_hle	AdvPre_AdjStem	AdvPre_AdjStem
loku_vam_ile	RelConc15_VRoot_Perf	Dem15_Conj_Perf
e_mu_sebenti_ini	LocPre_BPre3_NStem_LocSuf	VerbTerm_BPre3_NStem_LocSuf
wa_hulumende	PossConc1_NStem	PossConc3_NStem
na_ku_bo_hulumende	AdvPre_LocPre_BPre2a_NStem	AdvPre_LocPre_PronStem2_NStem
ba_s_e_li_khaya	PossConc14_PreLoc-s_LocPre_BPre5_NStem	AuxVStem_PossConc7_VerbTerm_BPre5_NStem
.	Punc	Punc
sebent_is_a	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm
lu_hlu	BPre11_NStem	BPre11_NStem
lwa_si_cinisekiso	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem
e_ku_coc_is_an_eni	LocPre_BPre15_VRoot_CausExt_RecipExt_LocSuf	VerbTerm_LocPre_Conj_CausExt_RecipExt_LocSuf
loku_vulek_ile	RelConc15_VRoot_Perf	Dem15_AdvPre_Perf
li_mayela_na	BPre5_NStem_DimSuf	BPre5_NStem_AdvPre
na_ma_zinga	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem
a_in_philo	PossConc6_BPre9_NStem	VerbTerm_NPre9_NStem
a_li_cembu	PossConc6_BPre5_NStem	VerbTerm_BPre5_NStem
.	Punc	Punc
<?unk?>	NStem	NStem
tin_phendvulo	BPre10_NStem	BPre10_NStem
.	Punc	Punc
lesi_bonelo	RelConc7_NStem	Dem7_NStem
sa_lu_hlu	PossConc7_BPre11_NStem	PossConc7_BPre11_NStem
lwa_si_cinisekiso	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem
tin_phahla	BPre10_NStem	BPre10_Conj
si_nga_ku_sit_a	SC1pp_Pot_OC2ps_VRoot_VerbTerm	BPre7_AdvPre_LocPre_NStem_VerbTerm
ku_lo_m_sebenti	LocPre_Dem3_BPre3_NStem	LocPre_PronStem5_BPre3_NStem
ku_cinisek_is_a	BPre15_VRoot_CausExt_VerbTerm	LocPre_Adv_CausExt_VerbTerm
kutsi	Conj	Conj
u_na_yo	SC3_AdvPre_PronStem9	NPrePre1a_AdvPre_PronStem9
yo_nkhe	QuantConc4_QuantStem	PronStem9_QuantStem
i_mi_niningwane	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
lo_yi_dzing_a_ko	RelConc1_OC4_VRoot_VerbTerm_RelSuf	PronStem5_CopPre_Num_VerbTerm_PronStem15
.	Punc	Punc
u_finyelel_e	SC2ps_VRoot_VerbTerm	NPrePre1a_Num_VerbTerm
njani	Adv	Adv
e_mu_gomo_ini	LocPre_BPre3_NStem_LocSuf	VerbTerm_BPre3_NStem_LocSuf
wa_ku_<?unk?>_is_a	PossConc3_OC15_VRoot_CausExt_VerbTerm	PossConc3_LocPre_NStem_CausExt_VerbTerm
u_mu_lingani	NPrePre1_BPre1_NStem	NPrePre1a_BPre3_NStem
wa_kho	PossConc1_PronStem2ps	PossConc3_PronStem17
?	Punc	Punc
si_gaba	BPre7_NStem	BPre7_NStem
2	Num	Num
si_cala	BPre7_NStem	BPre7_NStem
nga_ku_hlatiy_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_LocPre_NStem_VerbTerm
kanye	Conj	Conj
na_ku_hlangan_is_a	AdvPre_OC15_VRoot_CausExt_VerbTerm	AdvPre_LocPre_NStem_CausExt_VerbTerm
i_mi_niningwane	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
le_gcogc_w_e	RelConc4_VRoot_PassExt_VerbTerm	RelConc4_NStem_CopPre_VerbTerm
ku_le_mi_sebenti	LocPre_Dem4_BPre4_NStem	LocPre_RelConc4_BPre4_NStem
ya_ku_hlel_ek_a	PossConc4_BPre15_VRoot_NPas_VerbTerm	PossConc9_LocPre_NStem_NPas_VerbTerm
nga_li_balave	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem
,	Punc	Punc
ya_ku_gabanc_a	PossConc4_BPre15_VRoot_VerbTerm	PossConc9_LocPre_NStem_VerbTerm
,	Punc	Punc
ku_m_ncamulajucu	LocPre_BPre3_NStem	LocPre_BPre3_NStem
wa_si_khatsi	PossConc3_BPre7_NStem	PossConc3_BPre7_Adv
kanye	Conj	Conj
na_mi_khuba	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem
ya_si_khatsi-dze	PossConc4_BPre7_NStem	PossConc9_BPre7_NStem
.	Punc	Punc
niket_a	VRoot_VerbTerm	Abbr_VerbTerm
i_mi_tfwalo	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
ya_ku_bhal_w_a	PossConc4_OC15_VRoot_PassExt_VerbTerm	PossConc9_LocPre_Adv_CopPre_VerbTerm
kwa_ti_ncenye	PossConc15_NPre10_NStem	PossConc15_BPre8_NStem
leti_tsite	RelConc10_RelStem	Dem10_RelStem
.	Punc	Punc
loku	RelConc15	Dem15
ku_kwent_a	BPre15_VRoot_VerbTerm	LocPre_Adv_VerbTerm
ncono_ku_ent_a	AdvPre_BPre15_VRoot_VerbTerm	NStem_LocPre_Adv_VerbTerm
ncono	Adv	NStem
bu_nikati	BPre14_NStem	BPre14_RelConc5
futsi	Conj	Conj
ku_cinisek_is_a	BPre15_VRoot_CausExt_VerbTerm	LocPre_Adv_CausExt_VerbTerm
ku_cedz_el_w_a	BPre15_VRoot_ApplExt_PassExt_VerbTerm	LocPre_NStem_ApplExt_CopPre_VerbTerm
nga_loku_fan_el_ek_ile	AdvPre_RelConc15_VRoot_ApplExt_NeutExt_Perf	AdvPre_Dem15_VRoot_ApplExt_NPas_Perf
kwe_m_sebenti	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem
.	Punc	Punc
bo_bani	BPre2_Interrog	PronStem2_Interrog
laba_yi_tfol_a_ko	RelConc2_OC9_VRoot_VerbTerm_RelSuf	Dem2_CopPre_VRoot_VerbTerm_PronStem15
leti_n_sita	RelConc10_BPre9_NStem	Dem10_BPre9_NStem
ta_ma_komidi	PossConc10_BPre6_NStem	PossConc8_BPre6_NStem
e_ma_wadi	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
njenge	Adv	Adv
kwa_ku_hamb_a	PossConc15_BPre15_VRoot_VerbTerm	PossConc15_LocPre_Adv_VerbTerm
?	Punc	Punc
bo_n_<?unk?>	BPre2a_BPre9_NStem	PronStem2_BPre9_NStem
?	Punc	Punc
tin_cingo	NPre10_NStem	BPre10_NStem
?	Punc	Punc
ku_tsints_an_a	BPre15_VRoot_RecipExt_VerbTerm	LocPre_Abbr_RecipExt_VerbTerm
na_ba_holi	AdvPre_BPre2_NStem	AdvPre_AuxVStem_NStem
ba_politiki	PossConc2_NStem	AuxVStem_NStem
?	Punc	Punc
ku_tsints_an_a	BPre15_VRoot_RecipExt_VerbTerm	LocPre_Abbr_RecipExt_VerbTerm
na_ba_m_sakato	AdvPre_PossConc3_BPre3_NStem	AdvPre_AuxVStem_BPre3_NStem
?	Punc	Punc
e_ku_hlatiy_a_ini	LocPre_OC15_VRoot_VerbTerm_LocSuf	VerbTerm_LocPre_NStem_VerbTerm_LocSuf
kwa_tin_nombolo	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem
e_ma_<?unk?>	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_ya_setjentis_w_a	SC6_Pres_VRoot_PassExt_VerbTerm	VerbTerm_PossConc9_SC6_CopPre_VerbTerm
e_ku_finyet_a_ini	LocPre_OC15_VRoot_VerbTerm_LocSuf	VerbTerm_LocPre_Adv_VerbTerm_LocSuf
i_datha	NPre9_NStem	VerbTerm_NStem
na_s_e_ku_khomb_is_a_ini	AdvPre_PreLoc-s_LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	AdvPre_PossConc7_VerbTerm_LocPre_NStem_CausExt_VerbTerm_LocSuf
bu_dlelwane	BPre14_NStem	BPre14_NStem
,	Punc	Punc
ku_sebent_is_w_a	SC15_VRoot_CausExt_PassExt_VerbTerm	LocPre_VRoot_CausExt_CopPre_VerbTerm
i_n_dlela	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
ya_ku_cabang_a	PossConc9_OC15_VRoot_VerbTerm	PossConc9_LocPre_NStem_VerbTerm
le_<?unk?>	RelConc9_Foreign	RelConc4_NStem
.	Punc	Punc
e_ku_hlatiy_a_ini	LocPre_OC15_VRoot_VerbTerm_LocSuf	VerbTerm_LocPre_NStem_VerbTerm_LocSuf
i_datha	NPre9_NStem	VerbTerm_NStem
ya_lu_ati	PossConc9_BPre11_NStem	PossConc9_BPre11_NStem
lwa_tin_phawu	PossConc11_NPre10_NStem	PossConc11_BPre10_NStem
ku_setjentis_w_a	SC15_VRoot_PassExt_VerbTerm	LocPre_SC6_CopPre_VerbTerm
ku_cabang_a	BPre15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
loku_inductive	RelConc15_Foreign	Dem15_Foreign
.	Punc	Punc
inductive	Foreign	Foreign
u_chaz_a	SC9_VRoot_VerbTerm	NPrePre1a_NStem_VerbTerm
ku_cabang_a	BPre15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
loku_suk_a	RelConc15_VRoot_VerbTerm	Dem15_Adv_VerbTerm
e_in_tfo_ini	LocPre_NPre9_NStem_LocSuf	VerbTerm_NPre9_NStem_LocSuf
le_condz_ile	RelConc9_VRoot_Perf	RelConc4_VRoot_Perf
ku_y_a	BPre15_VRoot_VerbTerm	LocPre_CopPre_VerbTerm
e_ku_khulum_eni	LocPre_BPre15_VRoot_LocSuf	VerbTerm_LocPre_Abbr_LocSuf
nga_li_nyenti	AdvPre_BPre5_NStem	AdvPre_BPre5_AdjStem
-	Punc	Punc
nga_lama_nye	AdvPre_AdjPref6_AdjStem	AdvPre_AdjPref6_AdjStem
e_ma_gama	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
,	Punc	Punc
ku_sh_o	SC15_VRoot_VerbTerm	LocPre_Conj_QuantConc6
ku_suk_a	BPre15_VRoot_VerbTerm	LocPre_Adv_VerbTerm
ku_loku_bon_a_ko	LocPre_RelConc15_VRoot_VerbTerm_RelSuf	LocPre_Dem15_Abbr_VerbTerm_PronStem15
u_y_e	SC2ps_VRoot_VerbTerm	NPrePre1a_CopPre_VerbTerm
esi_<?unk?>_ini	RelConc7_NStem_LocSuf	RelConc7_NStem_LocSuf
lesi_khulum_a	RelConc7_VRoot_VerbTerm	Dem7_Abbr_VerbTerm
nga_li_nyenti	AdvPre_BPre5_NStem	AdvPre_BPre5_AdjStem
.	Punc	Punc
tin_dleko	BPre10_NStem	BPre10_NStem
ta_ku_ti_bandzakany_a	PossConc10_OC15_ReflPre_VRoot_VerbTerm	PossConc8_LocPre_BPre8_NStem_VerbTerm
-	Punc	Punc
loku	Dem15	Dem15
ku_fak_a	SC15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
e_khatsi	LocPre_Adv	VerbTerm_Adv
ba_sebenti	BPre2_NStem	AuxVStem_NStem
,	Punc	Punc
si_khatsi	BPre7_NStem	BPre7_Adv
ne_ti_mali	AdvPre_NPre10_NStem	Ideoph_BPre8_NStem
.	Punc	Punc
ku_bamb_a	BPre15_VRoot_VerbTerm	LocPre_Abbr_VerbTerm
i_mi_hlangano	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
njalo	Adv	Adv
,	Punc	Punc
ku_ent_a	BPre15_VRoot_VerbTerm	LocPre_Adv_VerbTerm
i_mi_tamo	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
ya_ku_hlangan_a	PossConc4_OC15_VRoot_VerbTerm	PossConc9_LocPre_NStem_VerbTerm
na_laba_m_el_e	AdvPre_RelConc2_VRoot_ApplExt_VerbTerm	AdvPre_Dem2_BPre3_ApplExt_VerbTerm
u_mu_mango	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
kanye	Conj	Conj
na_ku_khulum_is_an_a	AdvPre_OC15_VRoot_CausExt_RecipExt_VerbTerm	AdvPre_LocPre_Abbr_CausExt_RecipExt_VerbTerm
na_e_ma_lunga	AdvPre_NPrePre6_BPre6_NStem	AdvPre_VerbTerm_BPre6_NStem
khona	Adv	Conj
ku_tewu_lalel_w_a	SC15_Fut_VRoot_PassExt_VerbTerm	LocPre_NStem_BPre15_CopPre_VerbTerm
ti_dzingo	BPre8_NStem	BPre8_NStem
na_tin_dzaba	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem
leti_tsints_a	RelConc10_VRoot_VerbTerm	Dem10_Abbr_VerbTerm
u_mu_mango	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
ku_tsats_a	BPre15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
si_khatsi	BPre7_NStem	BPre7_Adv
.	Punc	Punc
li_nyenti	AdjPref5_AdjStem	BPre5_AdjStem
la_e_ma_lunga	PossConc5_NPrePre6_BPre6_NStem	PossConc5_VerbTerm_BPre6_NStem
a_ma_komidi	PossConc6_BPre6_NStem	VerbTerm_BPre6_NStem
a_ma_wadi	PossConc6_BPre6_NStem	VerbTerm_BPre6_NStem
kanye	Conj	Conj
na_ma_khansela	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem
e_si_khatsi_ini	LocPre_BPre7_NStem_LocSuf	VerbTerm_BPre7_Adv_LocSuf
e_si_khatsi_ini	LocPre_BPre7_NStem_LocSuf	VerbTerm_BPre7_Adv_LocSuf
ku_mel_e	SC15_VRoot_VerbTerm	LocPre_ProperName_VerbTerm
ba_ent_e	SC2_VRoot_VerbTerm	AuxVStem_Adv_VerbTerm
si_khatsi	BPre7_NStem	BPre7_Adv
nga_muva	CopPre_NStem	AdvPre_Adv
kwa_e_ma_awa	PossConc15_NPrePre6_BPre6_NStem	PossConc15_VerbTerm_BPre6_NStem
a_ku_sebent_a	PossConc6_OC15_VRoot_VerbTerm	VerbTerm_LocPre_VRoot_VerbTerm
la_ta_<?unk?>_ile	PossConc5_Fut_VRoot_Perf	PossConc5_PossConc8_NStem_Perf
.	Punc	Punc
e_ma_lunga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
e_ma_komidi	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_ma_wadi	PossConc6_BPre6_NStem	VerbTerm_BPre6_NStem
ku_nga_ent_ek_a	SC15_Pot_VRoot_NPas_VerbTerm	LocPre_AdvPre_Adv_NPas_VerbTerm
ba_dzing_e	SC2_VRoot_VerbTerm	AuxVStem_Num_VerbTerm
ku_buk_a	BPre15_VRoot_VerbTerm	LocPre_Interrog_VerbTerm
ku_fak_w_a	BPre15_VRoot_PassExt_VerbTerm	LocPre_NStem_CopPre_VerbTerm
kwa_tin_hlelo	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem
leti_finyelel_a	RelConc10_VRoot_VerbTerm	Dem10_Num_VerbTerm
e_u_mu_mango_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre3_NStem_LocSuf
e_lu_hlelo_ini	LocPre_BPre11_NStem_LocSuf	VerbTerm_BPre11_NStem_LocSuf
lwa_ku_tfutfuk_is_a	PossConc11_OC15_VRoot_CausExt_VerbTerm	PossConc11_LocPre_Conj_CausExt_VerbTerm
lolu_bumban_ile	RelConc11_VRoot_Perf	Dem11_NStem_Perf
nobe	Conj	Conj
ku_lemi_nye	LocPre_AdjPref4_AdjStem	LocPre_AdjPref4_AdjStem
i_mi_combelelotimali	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
.	Punc	Punc
u_m_hlangano	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
we_li_cembu	PossConc3_BPre5_NStem	PossConc3_BPre5_NStem
we_ma_awa	CopPre_BPre6_NStem	PossConc3_BPre6_NStem
lama_bili	AdjPref6_AdjStem	AdjPref6_AdjStem
na_ba_chubisifundvo	AdvPre_BPre2_NStem	AdvPre_AuxVStem_NStem
ba_CBP	PossConc2_Abbr	AuxVStem_Abbr
,	Punc	Punc
e_ma_lunga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_li_komidi	PossConc6_BPre5_NStem	VerbTerm_BPre5_NStem
leli_wadi	RelConc5_NStem	Dem5_NStem
kanye	Adv	Conj
ne_ma_cembu	AdvPre_BPre6_NStem	Ideoph_BPre6_NStem
la_sebent_a_ko	PossConc5_VRoot_VerbTerm_RelSuf	PossConc5_VRoot_VerbTerm_PronStem15
la_sukuny_is_el_w_e	PossConc5_VRoot_CausExt_ApplExt_PassExt_VerbTerm	PossConc5_NStem_CausExt_ApplExt_CopPre_VerbTerm
lowo	Dem3	Dem1
na_lowo	AdvPre_Dem3	AdvPre_Dem1
mu_phumela	BPre3_NStem	BPre3_NStem
.	Punc	Punc
ku_le_mi_nyaka	LocPre_Dem4_BPre4_NStem	LocPre_RelConc4_BPre4_NStem
lesi_hlanu	AdjPref7_AdjStem	Dem7_AdjStem
le_ye_ngc_ile	RelConc9_Pres_VRoot_Perf	RelConc4_PossConc4_NStem_Perf
,	Punc	Punc
i_m_phahla	NPrePre9_BPre3_NStem	VerbTerm_BPre3_Conj
le_tfum_el_w_a	RelConc9_VRoot_ApplExt_PassExt_VerbTerm	RelConc4_Adv_ApplExt_CopPre_VerbTerm
yi_ningizimu	CopPre_NStem	CopPre_NStem
Afrika	ProperName	ProperName
e_ma_ve_ini	LocPre_BPre6_NStem_LocSuf	VerbTerm_BPre6_NStem_LocSuf
la_ne_mi_notfo	PossConc5_AdvPre_BPre4_NStem	PossConc5_Ideoph_BPre4_NStem
le_s_e_mbili	RelConc4_PreLoc-s_LocPre_NStem	RelConc4_PossConc7_VerbTerm_NStem
i_ehl_ile	SC9_VRoot_Perf	VerbTerm_ProperName_Perf
ngenca	Conj	Conj
ya_si_dzingo	PossConc9_BPre7_NStem	PossConc9_BPre7_NStem
lesi_phasi	RelConc7_Adv	Dem7_Adv
.	Punc	Punc
lo_kwe_<?unk?>_a	PossConc5_BPre15_VRoot_VerbTerm	PronStem5_PossConc15_NStem_VerbTerm
ku_<?unk?>_is_w_a	SC15_VRoot_CausExt_PassExt_VerbTerm	LocPre_NStem_CausExt_CopPre_VerbTerm
ku_andz_a	BPre15_VRoot_VerbTerm	LocPre_Num_VerbTerm
kwe_si_dzingo	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem
sa_s_e_Eshiya	PossConc7_PreLoc-s_LocPre_ProperName	PossConc7_PossConc7_VerbTerm_ProperName
kanye	Adv	Conj
na_ma_nani	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem
e_in_phahla	PossConc6_BPre9_NStem	VerbTerm_NPre9_Conj
la_s_e_tulu	PossConc5_PreLoc-s_LocPre_NStem	PossConc5_PossConc7_VerbTerm_NStem
.	Punc	Punc
njengobe	Adv	Conj
i_Ningizimu	BPre9_ProperName	VerbTerm_ProperName
Afrika	ProperName	ProperName
i_gcin_e	SC9_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
ku_hweb_el_an_a	BPre15_VRoot_ApplExt_RecipExt_VerbTerm	LocPre_NStem_ApplExt_RecipExt_VerbTerm
ku_s_e_si_mo_ini	LocPre_PreLoc-s_LocPre_BPre7_NStem_LocSuf	LocPre_PossConc7_VerbTerm_BPre7_NStem_LocSuf
se_ku_lingana	PossConc7_BPre15_NStem	PossConc7_LocPre_NStem
loku_ka_hle	RelConc15_AdvPre_AdjStem	Dem15_AdvPre_AdjStem
,	Punc	Punc
nga_i_n_nca	AdvPre_NPrePre9_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
ya_ma_nani	PossConc9_BPre6_NStem	PossConc9_BPre6_NStem
e_m_phahla	LocPre_BPre3_NStem	VerbTerm_BPre3_Conj
la_s_e_tulu	PossConc5_PreLoc-s_LocPre_NStem	PossConc5_PossConc7_VerbTerm_NStem
,	Punc	Punc
ku_si_mo	LocPre_BPre7_NStem	LocPre_BPre7_NStem
lesi_khatsat_a_ko	RelConc7_VRoot_VerbTerm_RelSuf	Dem7_PronStem6_VerbTerm_PronStem15
kutsi	Conj	Conj
i_m_phahla	NPrePre9_BPre3_NStem	VerbTerm_BPre3_Conj
le_tfum_el_w_a	RelConc9_VRoot_ApplExt_PassExt_VerbTerm	RelConc4_Adv_ApplExt_CopPre_VerbTerm
nga_phandle	AdvPre_Adv	AdvPre_Adv
le_bit_a	RelConc9_VRoot_VerbTerm	RelConc4_NStem_VerbTerm
ka_khulu	AdvPre_AdjStem	AdvPre_AdjStem
na_le_dzing_a	AdvPre_RelConc9_VRoot_VerbTerm	AdvPre_RelConc4_Num_VerbTerm
ti_sebenti	BPre8_NStem	BPre8_NStem
leti_nyenti	AdjPref10_AdjStem	Dem10_AdjStem
i_ya_ehl_a	SC9_Pres_VRoot_VerbTerm	VerbTerm_PossConc9_ProperName_VerbTerm
.	Punc	Punc
ti_ncumo	BPre8_NStem	BPre8_NStem
le_ku_nga_ka_bon_is_an_w_a	RelConc8_SC15_NegPre_ExclNeg_VRoot_CausExt_RecipExt_PassExt_VerbTerm	RelConc4_LocPre_AdvPre_AdvPre_Abbr_CausExt_RecipExt_CopPre_VerbTerm
nga_to	AdvPre_PronStem10	AdvPre_PronStem10
-	Punc	Punc
ti_ncumo	BPre8_NStem	BPre8_NStem
