morphemes	target	prediction
li_tlhog_a	SC5_VRoot_VerbTerm	BPre5_Adv_VerbTerm
i_tjhejo	NPrePre4_NStem	VerbTerm_NStem
eli_khudlwana	RelConc5_NStem	RelConc5_NStem
.	Punc	Punc
u_ku_rarulula	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_NStem
u_ku_tlhayela	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_NStem
kwa_ma_kghono	PossConc15_BPre15_NStem	PossConc15_BPre6_NStem
wa_bu_thekniki	PossConc1a_BPre14_NStem	PossConc1a_BPre14_NStem
na_u_ku_phath_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	Interrog_NPrePre1a_BPre15_PossConc7_VerbTerm
,	Punc	Punc
u_mu_buso	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	BPre15_VRoot_ApplExt_VerbTerm
u_b_e	SC2_VRoot_VerbTerm	NPrePre1a_SC2_VerbTerm
no_mbono	AdvPre_NStem	AdvPre_NStem
wa_i_si_khathi	PossConc3_NPrePre7_BPre7_NStem	PossConc1a_VerbTerm_BPre7_NStem
esi_de	AdjPref7_AdjStem	RelConc7_AdjStem
o_wu_thath_a_ko	RelConc3_OC3_VRoot_VerbTerm_RelSuf	VerbTerm_OC3_VRoot_VerbTerm_RelSuf
mayelana	NStem	NStem
na_u_ku_thuthuk_is_a	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	Interrog_NPrePre1a_BPre15_VRoot_CausExt_VerbTerm
a_ma_kghono	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
o_wa_fun_a_ko	RelConc3_OC3_VRoot_VerbTerm_RelSuf	VerbTerm_PossConc1a_NStem_VerbTerm_RelSuf
nga_u_ku_gcugcuzela	AdvPre_NPrePre15_BPre15_NStem	AdvPre_NPrePre1a_BPre15_NStem
a_ba_sebenzi	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_NStem
bo_nyana	BPre2_NStem	PossConc2_NStem
ku_b_e	OC15_VRoot_VerbTerm	BPre15_SC2_VerbTerm
na_<?unk?>	AdvPre_NStem	Interrog_Foreign
aba_wa_landel_a_ko	RelConc2_OC3_VRoot_VerbTerm_RelSuf	RelConc2_PossConc1a_PossConc15_VerbTerm_RelSuf
e_u_mu_sebenzi_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre1_NStem_LocSuf
,	Punc	Punc
ngo_kwe_lulek_a	AdvPre_SC15_VRoot_VerbTerm	AdvPre_PossConc15_NStem_VerbTerm
a_ba_sebenzi	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_NStem
aba_tjha	AdjPref2_AdjStem	RelConc2_NStem
,	Punc	Punc
na_ngo_ku_hlanganyela	AdvPre_Pot_BPre15_NStem	Interrog_AdvPre_BPre15_VerbTerm
khulu_ana	Adv_DimSuf	Adv_DimSuf
na_ma_yunivesithi	AdvPre_BPre6_NStem	Interrog_BPre6_OC15
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem
ne_e_n_kolo	AdvPre_LocPre_BPre3_NStem	AdvPre_VerbTerm_BPre9_NStem
ze_e_m_fundo	PossConc8_LocPre_BPre3_NStem	Pres_VerbTerm_BPre3_NStem
za_u_ku_phath_a	PossConc8_NPrePre15_BPre15_VRoot_VerbTerm	PossConc10_NPrePre1a_BPre15_PossConc7_VerbTerm
.	Punc	Punc
u_m_tlamo	NPrePre1_BPre1_NStem	NPrePre1a_BPre3_NStem
w_a_<?unk?>	PossConc1a_LocPre_NStem	PossConc1a_VerbTerm_Foreign
begodu	Conj	Conj
u_<?unk?>	NPrePre1a_NStem	NPrePre1a_Foreign
lokha	Conj	Conj
nangabe	Conj	Conj
i_n_dlela	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
yo_ku_wu_phumelel_is_a	PossConc9_SC15_OC3_VRoot_CausExt_VerbTerm	PronStem9_BPre15_OC3_NStem_CausExt_VerbTerm
i_ya_kghonakala	NPrePre4_Pres_NStem	VerbTerm_PossConc9_Punc
.	Punc	Punc
ku_na_ngozi	LocPre_AdvPre_NStem	BPre15_Interrog_NStem
ya_mambala	PossConc1a_NStem	PossConc9_NStem
y_o_ikobana	PossConc9_LocPre_NStem	PossConc9_VerbTerm_NStem
i_ajenda	NPrePre4_NStem	VerbTerm_NStem
e_thuthuk_is_a_ko	RelConc9_VRoot_CausExt_VerbTerm_RelSuf	VerbTerm_VRoot_CausExt_VerbTerm_RelSuf
ye_sewula	PossConc4_NStem	PossConc4_NStem
Afrika	ProperName	ProperName
i_nga_bhal_el_w_a	SC9_AdvPre_VRoot_ApplExt_PassExt_VerbTerm	VerbTerm_AdvPre_NStem_ApplExt_PossConc1a_VerbTerm
ngombana	Conj	Conj
u_mu_buso	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
awu_kghon_i	NegPre_Intrans_VerbTerm	NegPre_SC2_VerbTerm
u_ku_yi_phumelel_is_a	NPrePre15_BPre15_Pot_VRoot_CausExt_VerbTerm	NPrePre1a_BPre15_CopPre_NStem_CausExt_VerbTerm
.	Punc	Punc
i_komitjhini	NPrePre4_NStem	VerbTerm_NStem
i_enz_a	SC9_VRoot_VerbTerm	VerbTerm_VRoot_VerbTerm
i_im_phakamiso	NPrePre4_BPre10_NStem	VerbTerm_BPre4_NStem
ezi_na_i_galelo	RelConc8_AdvPre_NPre5_NStem	RelConc10_Interrog_VerbTerm_Conj
zo_ku_tjhugululwa	PossConc8_BPre15_NStem	PronStem10_BPre15_NStem
kwa_a_ma_ziko	PossConc15_NPrePre6_BPre6_NStem	PossConc15_VerbTerm_BPre6_NStem
u_ku_lungis_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_NStem_VerbTerm
u_mu_sebenzi	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
o_<?unk?>	RelConc3_NStem	VerbTerm_Foreign
begodu	Conj	Conj
omu_mbi	AdjPref3_AdjStem	AdjPref3_AdjStem
wa_u_mu_buso	PossConc3_NPrePre3_BPre3_NStem	PossConc1a_NPrePre1a_BPre1_NStem
ne_<?unk?>_rhulumende	AdvPre_PossKA_NStem	AdvPre_Foreign_NStem
wa_i_li_khaya	PossConc3_NPrePre5_BPre5_NStem	PossConc1a_VerbTerm_BPre5_NStem
.	Punc	Punc
ku_zwisisa	BPre15_NStem	BPre15_NStem
i_in_dlela	NPrePre10_NPre10_NStem	VerbTerm_Foreign_NStem
zo_ku_zi_philisa	PossConc10_BPre15_ReflPre_NStem	PronStem10_BPre15_NStem_NStem
ze_e_n_qhema	PossConc10_LocPre_BPre9_NStem	Pres_VerbTerm_BPre9_NStem
ezi_nqoph_ile_ko	RelConc10_VRoot_Perf_RelSuf	RelConc10_NStem_Perf_RelSuf
ze_hlalakuhle	Pres_NStem	Pres_NStem
,	Punc	Punc
ku_fak_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
hlanga_ana	NStem_DimSuf	NStem_DimSuf
i_phahla	NPrePre9_NStem	VerbTerm_NStem
ya_zo	PossConc9_NStem	PossConc9_PronStem10
,	Punc	Punc
i_in_tjhijilo	NPrePre8_NPre8_NStem	VerbTerm_Foreign_NStem
za_zo	PossConc8_PronStem10	PossConc10_PronStem10
,	Punc	Punc
i_mi_phumela	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
ya_zo	PossConc9_NStem	PossConc9_PronStem10
e_fun_w_a_ko	SC9_VRoot_PassExt_VerbTerm_RelSuf	VerbTerm_NStem_PossConc1a_VerbTerm_RelSuf
,	Punc	Punc
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem
na_a_ma_thuba	AdvPre_NPrePre6_BPre6_NStem	Interrog_VerbTerm_BPre6_NStem
a_khona	RelConc6_Adv	VerbTerm_Adv
.	Punc	Punc
u_wu_phumelel_is_e	NPrePre1a_OC3_VRoot_CausExt_VerbTerm	NPrePre1a_OC3_NStem_CausExt_VerbTerm
bu_njani	SC14_Adv	BPre14_Adv
u_m_nqopho	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
wa_u_ku_<?unk?>	PossConc3_NPrePre15_BPre15_NStem	PossConc1a_NPrePre1a_BPre15_Foreign
u_m_nganakho	NPrePre1_BPre1_NStem	NPrePre1a_BPre3_NStem
?	Punc	Punc
i_si_gaba	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
2	Num	Num
si_thom_a	SC7_VRoot_VerbTerm	BPre7_NStem_VerbTerm
ngo_ku_cozulul_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_NStem_VerbTerm
na_u_ku_hlanganis_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	Interrog_NPrePre1a_BPre15_Adv_VerbTerm
i_datha	NPrePre4_NStem	VerbTerm_Adv
e_bu_thelel_w_e	RelConc9_SC14_VRoot_PassExt_VerbTerm	VerbTerm_BPre14_NStem_PossConc1a_VerbTerm
e_i_mi_sebenzi_ini	LocPre_NPrePre4_BPre4_NStem_LocSuf	VerbTerm_VerbTerm_BPre4_NStem_LocSuf
e_mayelana	RelConc4_NStem	VerbTerm_NStem
na_u_ku_<?unk?>_a	AdvPre_NPrePre15_BPre15_Intrans_VerbTerm	Interrog_NPrePre1a_BPre15_Foreign_VerbTerm
,	Punc	Punc
no_m_tletlana	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem
w_e_ndawana	PossConc1_LocPre_NStem	PossConc1a_VerbTerm_NStem
e_yi_<?unk?>	RelConc9_CopPre_NStem	VerbTerm_CopPre_Foreign
,	Punc	Punc
ne_landelaniso	AdvPre_NStem	AdvPre_NStem
le_ze_hlakalo	PossConc5_BPre8_NStem	Dem9_Pres_NStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem
na_<?unk?>_qhelo	AdvPre_BPre7_NStem	Interrog_Foreign_NStem
e_<?unk?>_a	SC9_Intrans_VerbTerm	VerbTerm_Foreign_VerbTerm
phambili	Adv	Adv
.	Punc	Punc
nik_el_a	VRoot_ApplExt_VerbTerm	NStem_ApplExt_VerbTerm
aba_nye	AdjPref2_AdjStem	RelConc2_AdjStem
i_im_bopho	NPrePre8_BPre8_NStem	VerbTerm_BPre4_NStem
zo_ku_tlol_a	PossConc8_BPre15_VRoot_VerbTerm	PronStem10_BPre15_NStem_VerbTerm
i_in_gaba	NPrePre8_NPre8_NStem	VerbTerm_Foreign_NStem
ezi_thize	RelConc8_NStem	RelConc10_NStem
ezi_nqoph_ile_ko	RelConc10_VRoot_Perf_RelSuf	RelConc10_NStem_Perf_RelSuf
.	Punc	Punc
lokhu	Dem15	Dem15
ku_thuthuk_is_a	SC15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm
u_bu_nikazi	NPrePre14_BPre14_NStem	NPrePre1a_BPre14_NStem
begodu	Conj	Conj
ku_qinis_ek_is_a	SC15_VRoot_NeutExt_CausExt_VerbTerm	BPre15_Conj_NeutExt_CausExt_VerbTerm
u_ku_enz_iw_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre1a_BPre15_VRoot_PassExt_VerbTerm
kwa_u_mu_sebenzi	PossConc15_NPrePre3_BPre3_NStem	PossConc15_NPrePre1a_BPre1_NStem
nge_fanelo	AdvPre_NStem	AdvPre_NStem
.	Punc	Punc
b_o_bani	PossConc2a_LocPre_NStem	SC2_VerbTerm_NStem
aba_ne_kghono	RelConc2_AdvPre_NStem	RelConc2_AdvPre_NStem
loku_fuman_a	RelConc15_VRoot_VerbTerm	RelConc15_Dem5_VerbTerm
i_n_tlabagelo	NPrePre8_BPre8_NStem	VerbTerm_BPre9_NStem
ze_komidi	Pres_NStem	Pres_NStem
ye_wadi	PossConc4_NStem	PossConc4_NStem
isib	Abbr	Abbr
.	Punc	Punc
<?unk?>_ku_thuth_a	PossConc8_BPre15_VRoot_VerbTerm	Foreign_BPre15_NStem_VerbTerm
na	Interrog	Interrog
?	Punc	Punc
a_ma_<?unk?>	NPrePre6_BPre6_NStem	VerbTerm_BPre6_Foreign
?	Punc	Punc
i_mi_tato	NPrePre4_BPre4_NStem	VerbTerm_BPre4_Conj
?	Punc	Punc
u_ku_thint_an_a	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	NPrePre1a_BPre15_Dem9_RecipExt_VerbTerm
na_ba_dosiphambili	AdvPre_BPre2a_NStem	Interrog_PossConc2_NStem
kwe_ze_polotiki	PossConc15_PossConc8_NStem	PossConc15_Pres_NStem
?	Punc	Punc
u_ku_thint_an_a	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	NPrePre1a_BPre15_Dem9_RecipExt_VerbTerm
na_<?unk?>	AdvPre_NStem	Interrog_Foreign
?	Punc	Punc
e_cozululo_eni	RelConc9_NStem_LocSuf	VerbTerm_NStem_LocSuf
la_ngo_bu_nengi	AdvPre_AdvPre_AdjPref14_AdjStem	Dem16_AdvPre_BPre14_AdjStem
i_im_balobalo	NPrePre8_BPre3_NStem	VerbTerm_BPre4_Adv
zi_ya_setjenziswa	BPre10_Pres_NStem	NStem_PossConc9_NStem
e_ku_<?unk?>	LocPre_BPre15_NStem	VerbTerm_BPre15_Foreign
kwe_mi_<?unk?>	PossConc15_NPrePre4_NStem	PossConc15_BPre4_Foreign
e_ku_<?unk?>	LocPre_BPre15_NStem	VerbTerm_BPre15_Foreign
i_tjhebiswano	NPrePre5_NStem	VerbTerm_NStem
,	Punc	Punc
i_sebenz_is_a	SC5_VRoot_CausExt_VerbTerm	VerbTerm_Adv_CausExt_VerbTerm
i_n_dlela	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
yo_ku_<?unk?>	PossConc9_BPre15_NStem	PronStem9_BPre15_Foreign
i_kghono	NPrePre5_NStem	VerbTerm_NStem
la_u_ku_sebenz_a	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	Dem16_NPrePre1a_BPre15_Adv_VerbTerm
no_ku_rarulul_a	AdvPre_OC4_Intrans_VerbTerm	AdvPre_BPre15_NStem_VerbTerm
i_mi_raro	NPrePre4_BPre4_NStem	VerbTerm_BPre4_Adv
.	Punc	Punc
e_cozululo_eni	RelConc9_NStem_LocSuf	VerbTerm_NStem_LocSuf
le_i_mi_niningwana	AdvPre_NPrePre4_BPre4_NStem	Dem9_VerbTerm_BPre4_NStem
y_a_ngo_bu_nengi	PossConc4_LocPre_AdvPre_BPre14_AdjStem	PossConc9_VerbTerm_AdvPre_BPre14_AdjStem
i_n_dlela	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
ye_kghono	PossConc9_NStem	PossConc4_NStem
loku_dosa	RelConc5_NStem	RelConc15_NStem
u_mu_ntu	NPrePre1_BPre1_NStem	NPrePre1a_BPre1_NStem
bo_nyana	BPre2_NStem	PossConc2_NStem
oku_thile_ko	RelConc15_NStem_RelSuf	RelConc15_NStem_RelSuf
ku_ya_setjenz_is_w_a	BPre15_Pres_VRoot_CausExt_PassExt_VerbTerm	BPre15_PossConc9_NStem_CausExt_PossConc1a_VerbTerm
.	Punc	Punc
i_n_dlela	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
yo_ku_dosa	PossConc9_BPre15_NStem	PronStem9_BPre15_NStem
u_mu_ntu	NPrePre1_BPre1_NStem	NPrePre1a_BPre1_NStem
enz_e	VRoot_VerbTerm	VRoot_VerbTerm
oku_thile_ko	RelConc15_NStem_RelSuf	RelConc15_NStem_RelSuf
i_ragela	BPre9_NStem	VerbTerm_NStem
phambili	Adv	Adv
u_ku_suka	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_NStem
ko_ku_nqoph_ile_ko	RelConc15_BPre15_VRoot_Perf_RelSuf	RelSuf_BPre15_NStem_Perf_RelSuf
u_ku_y_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_PossConc9_VerbTerm
ko_ku_<?unk?>_e_ko	RelConc15_OC15_VRoot_VerbTerm_RelSuf	RelSuf_BPre15_Foreign_VerbTerm_RelSuf
u_ku_tjh_o	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_Adv_VerbTerm
bo_nyana	BPre2_NStem	PossConc2_NStem
u_ku_suka	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_NStem
ezi_nto_ini	RelConc8_NStem_LocSuf	RelConc10_NStem_LocSuf
ezi_mbalwa	RelConc10_RelStem	RelConc10_RelStem
ezi_bon_w_a	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_NStem_PossConc1a_VerbTerm
u_ku_y_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_PossConc9_VerbTerm
ke_ze_<?unk?>	PossConc15_RelConc8_NStem	Conj_Pres_Foreign
esi_vam_ile_ko	RelConc7_VRoot_Perf_RelSuf	RelConc7_NStem_Perf_RelSuf
.	Punc	Punc
i_<?unk?>_ko	NPrePre9_NStem_RelSuf	VerbTerm_Foreign_RelSuf
zo_ku_zi_bandakany_a	PossConc8_BPre15_ReflPre_VRoot_VerbTerm	PronStem10_BPre15_NStem_NStem_VerbTerm
-	Punc	Punc
lokhu	Dem15	Dem15
ku_fak_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
hlanga_ana	NStem_DimSuf	NStem_DimSuf
i_mi_thombo	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
e_be_be_ntu	LocPre_PossConc2_BPre2_NStem	VerbTerm_PossConc2_PossConc2_NStem
,	Punc	Punc
i_si_khathi	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
ne_e_mali	AdvPre_LocPre_NStem	AdvPre_VerbTerm_NStem
.	Punc	Punc
u_ku_nande	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_NStem
ku_banj_w_a	OC15_VRoot_PassExt_VerbTerm	BPre15_NStem_PossConc1a_VerbTerm
i_mi_hlangano	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
,	Punc	Punc
u_ku_enz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_VRoot_VerbTerm
i_mi_zamo	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
y_o_ku_hlanga_ana	PossConc4_LocPre_BPre15_NStem_DimSuf	PossConc9_VerbTerm_BPre15_NStem_DimSuf
na_ba_jameli	AdvPre_BPre2_NStem	Interrog_PossConc2_NStem
ba_i_mi_phakathi	PossConc14_NPrePre4_BPre4_NStem	PossConc2_VerbTerm_BPre4_Adv
begodu	Conj	Conj
na_u_ku_khulum_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	Interrog_NPrePre1a_BPre15_NStem_VerbTerm
na_a_ma_lunga	AdvPre_NPrePre6_BPre6_NStem	Interrog_VerbTerm_BPre6_NStem
wa_u_mu_phakathi	PossConc3_NPrePre3_BPre3_NStem	PossConc1a_NPrePre1a_BPre1_Adv
u_ku_zwa	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_NStem
i_i_n_dingo	NPrePre8_NPrePre8_BPre8_NStem	VerbTerm_VerbTerm_BPre9_NStem
za_bo	PossConc10_PronStem2	PossConc10_PossConc2
ne_e_n_daba	AdvPre_LocPre_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
zi_thatha	BPre10_NStem	NStem_NStem
i_si_khathi	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
.	Punc	Punc
a_ma_lunga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
ama_nengi	AdjPref6_AdjStem	AdjPref6_AdjStem
w_a_ma_komidi	PossConc3_NPrePre6_BPre6_NStem	PossConc1a_VerbTerm_BPre6_NStem
w_a_ma_wadi	PossConc3_LocPre_BPre6_NStem	PossConc1a_VerbTerm_BPre6_NStem
na_a_ma_lunga	AdvPre_NPrePre6_BPre6_NStem	Interrog_VerbTerm_BPre6_NStem
w_e_mi_khandlu	PossConc1_LocPre_BPre4_NStem	PossConc1a_VerbTerm_BPre4_NStem
ka_nengi	AdvPre_AdjStem	AdvPre_AdjStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	BPre15_VRoot_ApplExt_VerbTerm
ba_enz_e	OC2_VRoot_VerbTerm	PossConc2_VRoot_VerbTerm
i_si_khathi	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
nga_mva	AdvPre_Adv	AdvPre_Adv
kwa_i_si_khathi	PossConc15_NPrePre7_BPre7_NStem	PossConc15_VerbTerm_BPre7_NStem
sa_bo	PossConc7_PronStem2	PossConc7_PossConc2
sa_u_mu_sebenzi	PossConc7_NPrePre3_BPre3_NStem	PossConc7_NPrePre1a_BPre1_NStem
.	Punc	Punc
a_ma_lunga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
w_e_komidi	PossConc1_LocPre_NStem	PossConc1a_VerbTerm_NStem
ye_wadi	PossConc4_NStem	PossConc4_NStem
ku_nga_enz_ek_a	SC15_Pot_VRoot_NeutExt_VerbTerm	BPre15_AdvPre_VRoot_NeutExt_VerbTerm
ba_tjhej_e	CopPre_VRoot_VerbTerm	PossConc2_NStem_VerbTerm
u_ku_sekel_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_NStem_VerbTerm
mayelana	NStem	NStem
na_u_ku_fak_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	Interrog_NPrePre1a_BPre15_VRoot_VerbTerm
hlanga_ana	NStem_DimSuf	NStem_DimSuf
a_ma_hlelo	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_siza_ko	RelConc6_NStem_RelSuf	VerbTerm_NStem_RelSuf
ku_IDP	BPre15_Abbr	BPre15_Abbr
li_nani_ana	BPre5_NStem_DimSuf	BPre5_NStem_DimSuf
ama_nye	AdjPref6_AdjStem	AdjPref6_AdjStem
a_ma_bhajedi	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
.	Punc	Punc
ku_banj_w_a	SC15_VRoot_PassExt_VerbTerm	BPre15_NStem_PossConc1a_VerbTerm
u_mu_hlangano	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
we_si_qhema	PossConc3_BPre7_NStem	PossConc3_BPre7_NStem
o_thath_a	SC3_VRoot_VerbTerm	VerbTerm_VRoot_VerbTerm
a_ma_iri	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
ama_bili	AdjPref6_AdjStem	AdjPref6_NStem
wa_bakghonakalisi	PossConc1a_NStem	PossConc1a_NStem
be_CBP	PossConc2_Abbr	PossConc2_Abbr
,	Punc	Punc
a_ma_lunga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
w_e_komidi	PossConc1_LocPre_NStem	PossConc1a_VerbTerm_NStem
ye_wadi	PossConc4_NStem	PossConc4_NStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem
ne_e_n_qhema	AdvPre_LocPre_BPre3_NStem	AdvPre_VerbTerm_BPre9_NStem
ezi_sebenz_a_ko	RelConc8_VRoot_VerbTerm_RelSuf	RelConc10_Adv_VerbTerm_RelSuf
ma_lunga_ana	BPre6_NStem_DimSuf	BPre6_NStem_DimSuf
no_m_nqopho	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem
omu_nye	AdjPref1_AdjStem	AdjPref3_AdjStem
na_omu_nye	AdvPre_AdjPref1_AdjStem	Interrog_AdjPref3_AdjStem
.	Punc	Punc
e_i_mi_nyaka_ini	LocPre_NPrePre4_BPre4_NStem_LocSuf	VerbTerm_VerbTerm_BPre4_NStem_LocSuf
a_i_mi_hlanu	PossConc6_NPrePre4_BPre4_NStem	VerbTerm_VerbTerm_BPre4_Adv
e_gadungileko	LocPre_NStem	VerbTerm_NStem
,	Punc	Punc
i_phahla	NPrePre9_NStem	VerbTerm_NStem
ye_sewula	PossConc4_NStem	PossConc4_NStem
Afrika	ProperName	ProperName
e_thuny_el_w_a	RelConc4_VRoot_ApplExt_PassExt_VerbTerm	VerbTerm_NStem_ApplExt_PossConc1a_VerbTerm
e_ma_zwe_eni	LocPre_BPre6_NStem_LocSuf	VerbTerm_BPre6_NStem_LocSuf
wa_nga_phandle	SC1_AdvPre_Adv	PossConc1a_AdvPre_Adv
a_na_ma_rherho	RelConc6_AdvPre_BPre6_NStem	VerbTerm_Interrog_BPre6_NStem
a_thuthuk_ile_ko	SC6_VRoot_Perf_RelSuf	VerbTerm_VRoot_Perf_RelSuf
we_zomnotho	PossConc6_NStem	PossConc3_NStem
ye_hlile	PossConc4_NStem	PossConc4_NStem
ngombana	Conj	Conj
ku_ne_funeko	BPre15_AdvPre_NStem	BPre15_AdvPre_NStem
e_phasi	LocPre_NStem	VerbTerm_Adv
ya_yo	PossConc9_PronStem9	PossConc9_PronStem9
.	Punc	Punc
u_kwe_<?unk?>	NPrePre15_BPre15_NStem	NPrePre1a_PossConc15_Foreign
a_zang_e	RelConc6_VRoot_VerbTerm	VerbTerm_ProperName_VerbTerm
ku_<?unk?>	BPre15_NStem	BPre15_Foreign
ka_ngako	AdvPre_NStem	AdvPre_NStem
ngombana	Conj	Conj
ku_b_e	SC15_VRoot_VerbTerm	BPre15_SC2_VerbTerm
ne_funeko	AdvPre_NStem	AdvPre_NStem
e_nge_<?unk?>	LocPre_Pot_NStem	VerbTerm_AdvPre_Foreign
y_o_ikobana	PossConc9_LocPre_NStem	PossConc9_VerbTerm_NStem
ku_<?unk?>	BPre15_NStem	BPre15_Foreign
i_phahla	NPrePre9_NStem	VerbTerm_NStem
e_Asia	LocPre_ProperName	VerbTerm_ProperName
be_godu	PossConc14_NStem	PossConc2_Ideoph
i_phahla	NPrePre9_NStem	VerbTerm_NStem
leyo	Dem9	Dem9
i_<?unk?>	NPrePre4_NStem	VerbTerm_Foreign
nga_e_n_tengo	AdvPre_LocPre_BPre3_NStem	AdvPre_VerbTerm_BPre9_NStem
ezi_phezulu	RelConc10_NStem	RelConc10_Adv
.	Punc	Punc
li_nani_ana	BPre5_NStem_DimSuf	BPre5_NStem_DimSuf
i_sewula	NPrePre4_NStem	VerbTerm_NStem
Afrika	ProperName	ProperName
i_b_e	SC4_VRoot_VerbTerm	VerbTerm_SC2_VerbTerm
na_i_si_linganiso	AdvPre_NPrePre7_BPre7_NStem	Interrog_VerbTerm_BPre7_NStem
esi_hle	AdjPref7_AdjStem	RelConc7_AdjStem
na_si_bonakala_ko	AdvPre_BPre7_NStem_RelSuf	Interrog_BPre7_NStem_RelSuf
kwe_zoku_rhwebelana	BPre5_Fut_NStem	PossConc15_Fut_NStem
,	Punc	Punc
nga_i_n_nca	AdvPre_NPrePre9_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
ye_e_n_tengo	PossConc9_LocPre_BPre9_NStem	PossConc4_VerbTerm_BPre9_NStem
ezi_phezulu	RelConc10_NStem	RelConc10_Adv
zo_ku_<?unk?>	Pres_BPre15_NStem	PronStem10_BPre15_Foreign
ku_epahl_a	SC15_Intrans_VerbTerm	BPre15_NStem_VerbTerm
,	Punc	Punc
kodwana	Conj	Conj
i_n_tho	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
e_<?unk?>_ak_o	LocPre_Intrans_NeutExt_VerbTerm	VerbTerm_Foreign_NeutExt_VerbTerm
nga_<?unk?>	AdvPre_NStem	AdvPre_Foreign
i_ngeniso	NPrePre9_NStem	VerbTerm_NStem
e_phezulu	LocPre_Adv	VerbTerm_Adv
ye_pahla	PossConc9_NStem	PossConc4_NStem
e_thuny_el_w_a	RelConc4_VRoot_ApplExt_PassExt_VerbTerm	VerbTerm_NStem_ApplExt_PossConc1a_VerbTerm
e_ma_zwe_eni	LocPre_BPre6_NStem_LocSuf	VerbTerm_BPre6_NStem_LocSuf
